RTD temps,REF_temp,Time
"[41.6667, 41.6265, 41.7593, 41.673, 41.6376, 41.6657, 41.7014]",40.543,15415.406678438187
"[41.6667, 41.6263, 41.759, 41.673, 41.6367, 41.6655, 41.7018]",40.543,15420.389830112457
"[41.6669, 41.6274, 41.7597, 41.674, 41.6374, 41.6655, 41.7018]",40.543,15425.389980793
"[41.6673, 41.6273, 41.7605, 41.6741, 41.6387, 41.6649, 41.7017]",40.543,15430.355130910873
"[41.6672, 41.6271, 41.7592, 41.6755, 41.6382, 41.6655, 41.7029]",40.544,15435.32028055191
"[41.668, 41.6268, 41.7597, 41.6743, 41.6389, 41.6646, 41.7014]",40.544,15440.28643155098
"[41.6675, 41.6262, 41.7614, 41.6738, 41.6371, 41.6673, 41.7025]",40.545,15445.248580217361
"[41.6667, 41.627, 41.7589, 41.6724, 41.6374, 41.6641, 41.7018]",40.545,15450.235731124878
"[41.6667, 41.6268, 41.7593, 41.6732, 41.6357, 41.6652, 41.702]",40.544,15455.210880756378
"[41.6669, 41.6266, 41.76, 41.6735, 41.6374, 41.6658, 41.7018]",40.544,15460.197031497955
"[41.6665, 41.6254, 41.7597, 41.6738, 41.6376, 41.6654, 41.7026]",40.544,15465.14718079567
"[41.6673, 41.6257, 41.7589, 41.6724, 41.6363, 41.6652, 41.7015]",40.545,15470.092330694199
"[41.6664, 41.6282, 41.7595, 41.6725, 41.6373, 41.6666, 41.7018]",40.545,15475.060480594635
"[41.6681, 41.6263, 41.7605, 41.6724, 41.6368, 41.6657, 41.7028]",40.545,15480.002631425858
"[41.6673, 41.6263, 41.7598, 41.6733, 41.6367, 41.6661, 41.7018]",40.545,15484.99078130722
"[41.6672, 41.6263, 41.7582, 41.6738, 41.6382, 41.6661, 41.7023]",40.544,15489.986932516098
"[41.6676, 41.626, 41.7598, 41.6728, 41.6363, 41.6661, 41.7018]",40.544,15494.964082479477
"[41.6683, 41.6266, 41.759, 41.6717, 41.6376, 41.6647, 41.7007]",40.543,15499.928232192993
"[41.668, 41.6266, 41.7582, 41.6728, 41.6362, 41.6663, 41.7026]",40.544,15504.900381326675
"[41.6681, 41.6273, 41.7601, 41.6733, 41.6365, 41.6655, 41.7025]",40.544,15509.862531900406
"[41.6681, 41.6262, 41.7592, 41.6733, 41.6378, 41.6666, 41.7029]",40.544,15514.826681137085
"[41.668, 41.6255, 41.7581, 41.673, 41.6371, 41.6666, 41.7023]",40.544,15519.806831598282
"[41.6662, 41.6252, 41.7581, 41.6736, 41.6359, 41.666, 41.7012]",40.544,15524.770980834961
"[41.6664, 41.6265, 41.7595, 41.6728, 41.6374, 41.6655, 41.7022]",40.544,15529.760131835938
"[41.6673, 41.6263, 41.7597, 41.673, 41.6371, 41.6661, 41.7025]",40.543,15534.724281072617
"[41.6672, 41.627, 41.7593, 41.6732, 41.6373, 41.6666, 41.7028]",40.544,15539.68743300438
"[41.6681, 41.6249, 41.7595, 41.674, 41.637, 41.6665, 41.702]",40.545,15544.65258216858
"[41.6692, 41.6271, 41.7582, 41.6727, 41.6384, 41.6655, 41.7037]",40.545,15549.614732503891
"[41.6676, 41.6281, 41.7595, 41.6755, 41.6386, 41.6669, 41.7026]",40.544,15554.588882923126
"[41.6665, 41.627, 41.7605, 41.6738, 41.6376, 41.665, 41.7031]",40.544,15559.56603384018
"[41.6691, 41.6284, 41.7589, 41.6747, 41.6373, 41.6673, 41.7028]",40.544,15564.56218457222
"[41.667, 41.6268, 41.7603, 41.674, 41.6374, 41.6655, 41.702]",40.544,15569.532335042953
"[41.6669, 41.6273, 41.7595, 41.674, 41.6382, 41.666, 41.7029]",40.544,15574.497484445572
"[41.6681, 41.6257, 41.7595, 41.6733, 41.6365, 41.6646, 41.7014]",40.544,15579.481635093689
"[41.6673, 41.6257, 41.7593, 41.6744, 41.6371, 41.6661, 41.7004]",40.544,15584.449784517288
"[41.6683, 41.6268, 41.7585, 41.6738, 41.6376, 41.6646, 41.7026]",40.544,15589.41093492508
"[41.6672, 41.6255, 41.7601, 41.6738, 41.6371, 41.6642, 41.7022]",40.544,15594.4000852108
"[41.6673, 41.6247, 41.7589, 41.6719, 41.6352, 41.6665, 41.7009]",40.543,15599.389238357544
"[41.6665, 41.6262, 41.7589, 41.673, 41.6379, 41.6639, 41.7007]",40.543,15604.360387802124
"[41.6669, 41.6257, 41.7592, 41.6732, 41.6343, 41.6652, 41.7025]",40.543,15609.324538707733
"[41.6669, 41.6263, 41.7589, 41.674, 41.6386, 41.6658, 41.7026]",40.543,15614.282687664032
"[41.6661, 41.6273, 41.7585, 41.6728, 41.6359, 41.666, 41.7015]",40.543,15619.252838373184
"[41.6664, 41.6271, 41.7598, 41.6741, 41.6373, 41.666, 41.702]",40.544,15624.196986913681
"[41.6705, 41.6333, 41.765, 41.679, 41.6398, 41.6734, 41.7047]",40.544,15629.195137500763
"[41.683, 41.6596, 41.7906, 41.6999, 41.6571, 41.7016, 41.7231]",40.558,15636.49735736847
"[41.729, 41.7275, 41.8522, 41.7567, 41.7083, 41.7712, 41.7733]",40.575,15641.464509010315
"[41.7773, 41.7922, 41.9137, 41.811, 41.7581, 41.8395, 41.8261]",40.583,15646.42565870285
"[41.8485, 41.8747, 41.9983, 41.8936, 41.8341, 41.921, 41.9004]",40.64,15651.399309635162
"[41.9231, 41.9611, 42.0806, 41.9749, 41.9124, 42.0132, 41.9762]",40.691,15656.34445810318
"[42.0114, 42.0703, 42.1863, 42.0731, 42.0058, 42.1216, 42.07]",40.754,15661.31260919571
"[42.1076, 42.1807, 42.2952, 42.1795, 42.1097, 42.2349, 42.1702]",40.842,15666.278758525848
"[42.223, 42.3136, 42.4144, 42.2868, 42.214, 42.3671, 42.2854]",40.931,15671.270910024643
"[42.3485, 42.4347, 42.5474, 42.4221, 42.3447, 42.4906, 42.4102]",41.022,15676.237059354782
"[42.4765, 42.5887, 42.695, 42.5595, 42.4784, 42.6437, 42.5431]",41.128,15681.18421125412
"[42.6059, 42.7226, 42.8104, 42.6673, 42.5916, 42.7724, 42.6625]",41.241,15686.14836025238
"[42.7622, 42.8873, 42.993, 42.8572, 42.7654, 42.9424, 42.8309]",41.366,15691.139012098312
"[42.9155, 43.0414, 43.1391, 42.9924, 42.9088, 43.0884, 42.9756]",41.496,15696.104161262512
"[43.1331, 43.1856, 43.2863, 43.1622, 43.0943, 43.2427, 43.1709]",41.662,15701.080311775208
"[43.2622, 43.3716, 43.4752, 43.3388, 43.2548, 43.4225, 43.3219]",41.809,15706.059461593628
"[43.4035, 43.5369, 43.6385, 43.4918, 43.4044, 43.594, 43.4725]",41.957,15711.02961230278
"[43.5652, 43.6966, 43.7885, 43.6404, 43.5589, 43.7485, 43.6297]",42.105,15715.99576163292
"[43.7079, 43.8629, 43.9519, 43.8002, 43.7111, 43.9143, 43.7771]",42.251,15720.952912807465
"[43.866, 44.0224, 44.1173, 43.9713, 43.8756, 44.0797, 43.9413]",42.392,15725.9010617733
"[44.0542, 44.2159, 44.3098, 44.1575, 44.0604, 44.2639, 44.1235]",42.549,15730.889213323593
"[44.2136, 44.3677, 44.4643, 44.3078, 44.2137, 44.422, 44.2802]",42.736,15735.872363567352
"[44.3754, 44.5318, 44.605, 44.4374, 44.3578, 44.5809, 44.4334]",42.887,15740.850514173508
"[44.5435, 44.7111, 44.8141, 44.6534, 44.5535, 44.769, 44.6146]",43.125,15748.137735366821
"[44.8014, 44.9387, 45.0332, 44.8771, 44.7941, 44.9979, 44.8655]",43.277,15753.096884727478
"[44.9653, 45.1313, 45.1996, 45.0368, 44.9617, 45.1771, 45.0334]",43.434,15758.061034679413
"[45.158, 45.3215, 45.4209, 45.2659, 45.1658, 45.3752, 45.2328]",43.598,15763.026159763336
"[45.3319, 45.4765, 45.5685, 45.4121, 45.3295, 45.5313, 45.3979]",43.759,15767.99126124382
"[45.4905, 45.6596, 45.7486, 45.5868, 45.4957, 45.719, 45.5626]",43.918,15772.979361534119
"[45.6768, 45.8562, 45.9485, 45.7878, 45.686, 45.9112, 45.7537]",44.127,15777.958963155746
"[45.8632, 46.0338, 46.1337, 45.9716, 45.8732, 46.0873, 45.9397]",44.295,15782.946063280106
"[46.0391, 46.1888, 46.2753, 46.1191, 46.0347, 46.236, 46.1068]",44.457,15787.924164295197
"[46.187, 46.3322, 46.414, 46.2564, 46.1835, 46.3885, 46.2518]",44.61,15792.88926410675
"[46.3566, 46.5454, 46.6369, 46.4837, 46.3821, 46.6026, 46.4448]",44.771,15797.891365766525
"[46.5434, 46.733, 46.815, 46.6436, 46.5546, 46.7791, 46.6212]",44.942,15802.838470935822
"[46.7397, 46.8911, 46.984, 46.8281, 46.7424, 46.9449, 46.8159]",45.107,15807.774840593338
"[46.9405, 47.0865, 47.1752, 47.0161, 46.9335, 47.1396, 47.0064]",45.326,15812.741337060928
"[47.1035, 47.2754, 47.3781, 47.2203, 47.1176, 47.3328, 47.1787]",45.592,15820.040066957474
"[47.3799, 47.5416, 47.643, 47.4913, 47.397, 47.5878, 47.4565]",45.756,15824.989561796188
"[47.5434, 47.6876, 47.7704, 47.6225, 47.5393, 47.7439, 47.6173]",45.914,15829.939056873322
"[47.7382, 47.884, 47.9759, 47.8145, 47.7277, 47.9287, 47.801]",46.087,15834.920159816742
"[47.8962, 48.0262, 48.1258, 47.9823, 47.8979, 48.0837, 47.9646]",46.239,15839.852321863174
"[48.0693, 48.2317, 48.3257, 48.1751, 48.0785, 48.2838, 48.1479]",46.404,15844.811445474625
"[48.2541, 48.4152, 48.519, 48.3588, 48.2642, 48.4688, 48.3292]",46.573,15849.766630649567
"[48.4125, 48.5906, 48.6692, 48.5035, 48.4201, 48.6352, 48.4898]",46.785,15854.729768753052
"[48.593, 48.7549, 48.8584, 48.7036, 48.6132, 48.8123, 48.675]",47.027,15862.020775556564
"[48.8565, 49.0405, 49.1312, 48.9693, 48.867, 49.0942, 48.9293]",47.196,15866.9929022789
"[49.0319, 49.2296, 49.3248, 49.1572, 49.0512, 49.2807, 49.1145]",47.367,15871.953065633774
"[49.2109, 49.3938, 49.4862, 49.3193, 49.2252, 49.4434, 49.2907]",47.535,15876.873239278793
"[49.3916, 49.5542, 49.6618, 49.5143, 49.4191, 49.6008, 49.4813]",47.697,15881.856350183487
"[49.5651, 49.6965, 49.789, 49.6393, 49.5617, 49.7429, 49.6308]",47.855,15886.803502559662
"[49.6965, 49.8452, 49.9463, 49.7961, 49.7106, 49.8913, 49.7728]",48.01,15891.81863451004
"[49.8571, 49.991, 50.1005, 49.9475, 49.8637, 50.0317, 49.9278]",48.206,15896.791734933853
"[49.9803, 50.0815, 50.1984, 50.0535, 49.9812, 50.1229, 50.0438]",48.345,15901.765921354294
"[50.0867, 50.1779, 50.2889, 50.1507, 50.0809, 50.2222, 50.1442]",48.472,15906.746030807495
"[50.1795, 50.2701, 50.3857, 50.2462, 50.1771, 50.31, 50.2387]",48.585,15911.687217950821
"[50.2668, 50.332, 50.4529, 50.3231, 50.2621, 50.3707, 50.3238]",48.687,15916.637322425842
"[50.3405, 50.3955, 50.517, 50.397, 50.3378, 50.4352, 50.3992]",48.775,15921.602518081665
"[50.4013, 50.4534, 50.5764, 50.4558, 50.3989, 50.4921, 50.459]",48.854,15926.522618055344
"[50.4589, 50.5027, 50.6276, 50.5106, 50.4531, 50.5378, 50.5164]",48.942,15931.48280453682
"[50.5065, 50.5388, 50.664, 50.5503, 50.4983, 50.5734, 50.5604]",49.003,15936.453904867172
"[50.5488, 50.5755, 50.7036, 50.5932, 50.5432, 50.6105, 50.6039]",49.059,15941.403090238571
"[50.5912, 50.6062, 50.7343, 50.6244, 50.5776, 50.6405, 50.6402]",49.106,15946.344193696976
"[50.6203, 50.6336, 50.7635, 50.6571, 50.6129, 50.6683, 50.6731]",49.147,15951.332295417786
"[50.6473, 50.6574, 50.7867, 50.6819, 50.6377, 50.6912, 50.6983]",49.186,15956.296476602554
"[50.6724, 50.6745, 50.8069, 50.7037, 50.6596, 50.7092, 50.7204]",49.217,15961.246576547623
"[50.7063, 50.694, 50.8198, 50.7167, 50.6768, 50.7266, 50.7457]",49.253,15966.208675861359
"[50.7204, 50.7109, 50.8422, 50.742, 50.7011, 50.7436, 50.764]",49.278,15971.190776586533
"[50.7335, 50.7282, 50.859, 50.7579, 50.7185, 50.7611, 50.7799]",49.298,15976.138876199722
"[50.7489, 50.7406, 50.8719, 50.7717, 50.733, 50.7721, 50.7945]",49.319,15981.081976890564
"[50.7613, 50.7516, 50.8832, 50.7844, 50.7469, 50.7843, 50.8083]",49.337,15986.028076171875
"[50.7719, 50.7627, 50.894, 50.7963, 50.7578, 50.7959, 50.8209]",49.354,15990.994176387787
"[50.785, 50.7701, 50.9024, 50.806, 50.7698, 50.8032, 50.8296]",49.366,15995.955275774002
"[50.7929, 50.7783, 50.9104, 50.8143, 50.7794, 50.8109, 50.8392]",49.37,16000.921376466751
"[50.8026, 50.7813, 50.9131, 50.8154, 50.7837, 50.8139, 50.8444]",49.384,16005.918476819992
"[50.8075, 50.7904, 50.9221, 50.8287, 50.7927, 50.8237, 50.853]",49.399,16013.182623147964
"[50.8214, 50.8017, 50.9336, 50.84, 50.804, 50.8353, 50.8652]",49.412,16018.170724630356
"[50.8276, 50.8085, 50.9401, 50.8469, 50.8102, 50.8419, 50.8724]",49.422,16023.130824327469
"[50.8341, 50.8133, 50.9452, 50.8502, 50.8163, 50.8476, 50.8781]",49.424,16028.092925310135
"[50.8412, 50.8206, 50.9531, 50.8585, 50.8226, 50.8549, 50.8865]",49.437,16033.080025911331
"[50.8439, 50.8232, 50.9545, 50.8621, 50.8293, 50.8576, 50.8895]",49.438,16038.042126655579
"[50.8511, 50.8257, 50.9604, 50.8663, 50.832, 50.8625, 50.8942]",49.45,16043.02422618866
"[50.8531, 50.8327, 50.9654, 50.8718, 50.8373, 50.8662, 50.8989]",49.451,16048.00432729721
"[50.8606, 50.8372, 50.9693, 50.8767, 50.8419, 50.8721, 50.905]",49.461,16052.975427150726
"[50.8651, 50.8412, 50.9741, 50.8823, 50.8476, 50.8754, 50.9089]",49.462,16057.922527313232
"[50.8692, 50.8434, 50.976, 50.8837, 50.8517, 50.8784, 50.9112]",49.47,16062.869626760483
"[50.8706, 50.8455, 50.9789, 50.8855, 50.8519, 50.8822, 50.9143]",49.472,16067.833728075027
"[50.8748, 50.8491, 50.9806, 50.8898, 50.8549, 50.8862, 50.9182]",49.473,16072.796827316284
"[50.8781, 50.8534, 50.9855, 50.8934, 50.8591, 50.8873, 50.9218]",49.481,16077.784929990768
"[50.8797, 50.8577, 50.9901, 50.8984, 50.863, 50.8932, 50.9256]",49.483,16082.766029834747
"[50.8865, 50.8593, 50.9929, 50.9001, 50.8675, 50.8954, 50.9293]",49.486,16087.724130392075
"[50.8881, 50.8609, 50.9951, 50.9033, 50.8691, 50.8954, 50.9313]",49.493,16092.695229768753
"[50.89, 50.862, 50.9967, 50.9058, 50.8713, 50.8996, 50.9334]",49.495,16097.654329538345
"[50.8943, 50.8653, 50.997, 50.9069, 50.8748, 50.9023, 50.9379]",49.496,16102.625429153442
"[50.8945, 50.8693, 51.0025, 50.9114, 50.8775, 50.9069, 50.9391]",49.499,16107.574530601501
"[50.8972, 50.8722, 51.0046, 50.9136, 50.8786, 50.9091, 50.9428]",49.501,16112.535629749298
"[50.9019, 50.8754, 51.0089, 50.9166, 50.8829, 50.9105, 50.9455]",49.504,16117.517732143402
"[50.9027, 50.8763, 51.0084, 50.9174, 50.8842, 50.9134, 50.946]",49.507,16122.484831809998
"[50.9045, 50.8782, 51.0095, 50.9184, 50.8851, 50.915, 50.9487]",49.509,16127.464932918549
"[50.9064, 50.88, 51.0137, 50.9228, 50.8874, 50.917, 50.9498]",49.511,16132.40703177452
"[50.91, 50.8824, 51.0151, 50.9251, 50.8913, 50.9188, 50.9528]",49.513,16137.377132892609
"[50.9123, 50.8843, 51.0161, 50.9268, 50.8928, 50.9218, 50.9553]",49.519,16142.340232133865
"[50.9137, 50.8838, 51.0191, 50.9281, 50.8932, 50.921, 50.9569]",49.52,16147.29033279419
"[50.9143, 50.8873, 51.0196, 50.9306, 50.8966, 50.9236, 50.9568]",49.522,16152.28643321991
"[50.917, 50.8889, 51.0213, 50.9313, 50.899, 50.9266, 50.9601]",49.524,16157.24753499031
"[50.9188, 50.8895, 51.0237, 50.9317, 50.8987, 50.9286, 50.9617]",49.526,16162.217635393143
"[50.9193, 50.8932, 51.0253, 50.9349, 50.9031, 50.9302, 50.9644]",49.527,16167.177735567093
"[50.9216, 50.8921, 51.0281, 50.9376, 50.9042, 50.9329, 50.9652]",49.528,16172.137835025787
"[50.9229, 50.8946, 51.0289, 50.9376, 50.9041, 50.9328, 50.9673]",49.53,16177.109935998917
"[50.9247, 50.8962, 51.0285, 50.939, 50.9056, 50.9344, 50.9668]",49.532,16182.070035219193
"[50.9266, 50.8983, 51.0307, 50.9405, 50.9052, 50.9353, 50.9701]",49.534,16187.049137115479
"[50.9269, 50.8984, 51.0326, 50.9409, 50.908, 50.9353, 50.9704]",49.535,16194.31128334999
"[50.9286, 50.9016, 51.0343, 50.9417, 50.9088, 50.9363, 50.9717]",49.537,16199.259383678436
"[50.9291, 50.9008, 51.0339, 50.9452, 50.9093, 50.9377, 50.9735]",49.538,16204.239484071732
"[50.932, 50.9032, 51.0375, 50.9452, 50.9114, 50.941, 50.9746]",49.539,16209.190084218979
"[50.9331, 50.9042, 51.0359, 50.9467, 50.9134, 50.9428, 50.977]",49.541,16214.160184621811
"[50.9355, 50.9056, 51.0382, 50.9495, 50.9142, 50.9441, 50.9766]",49.542,16219.125287294388
"[50.9347, 50.9059, 51.0388, 50.9471, 50.9157, 50.9447, 50.9793]",49.544,16224.067386627197
"[50.9385, 50.9127, 51.0459, 50.9551, 50.9211, 50.9517, 50.9832]",49.545,16229.048488616943
"[50.9493, 50.9312, 51.0634, 50.9705, 50.9332, 50.9717, 50.9956]",49.546,16234.032590389252
"[50.9704, 50.9601, 51.0909, 50.9958, 50.9578, 51.0006, 51.02]",49.559,16239.000690937042
"[50.9983, 50.9924, 51.1221, 51.0247, 50.9842, 51.0362, 51.0479]",49.575,16243.961791992188
"[51.0369, 51.05, 51.1795, 51.0765, 51.0279, 51.0968, 51.0936]",49.599,16248.92189359665
"[51.0928, 51.1191, 51.2429, 51.135, 51.0841, 51.1644, 51.1493]",49.633,16253.873992681503
"[51.1508, 51.1867, 51.3108, 51.2019, 51.1485, 51.2319, 51.2098]",49.684,16258.872094154358
"[51.2179, 51.2535, 51.3767, 51.2699, 51.2158, 51.2992, 51.2787]",49.734,16263.856194019318
"[51.2885, 51.3167, 51.4416, 51.3342, 51.2816, 51.3629, 51.3464]",49.783,16268.820294380188
"[51.3516, 51.3806, 51.5041, 51.3977, 51.3432, 51.4325, 51.4074]",49.837,16273.782393932343
"[51.4209, 51.4579, 51.5818, 51.4691, 51.4127, 51.5033, 51.475]",49.896,16278.733496189117
"[51.4845, 51.5166, 51.6389, 51.5289, 51.4734, 51.5602, 51.5373]",49.954,16283.695595502853
"[51.5369, 51.5706, 51.6914, 51.5804, 51.5281, 51.6149, 51.5923]",50.013,16288.668697595596
"[51.5856, 51.6183, 51.7427, 51.6322, 51.5782, 51.6638, 51.641]",50.067,16293.650798082352
"[51.6369, 51.6581, 51.7832, 51.6748, 51.625, 51.6999, 51.6874]",50.131,16298.632899284363
"[51.6695, 51.6939, 51.815, 51.7045, 51.6567, 51.7346, 51.7203]",50.177,16303.594998836517
"[51.6999, 51.7194, 51.844, 51.7357, 51.6915, 51.7586, 51.7545]",50.217,16308.564100503922
"[51.7331, 51.7381, 51.8656, 51.7622, 51.7184, 51.7804, 51.7821]",50.252,16313.527199983597
"[51.7605, 51.7647, 51.8902, 51.7864, 51.7449, 51.8032, 51.8081]",50.286,16318.486300706863
"[51.7833, 51.7844, 51.9143, 51.8118, 51.7705, 51.8271, 51.8319]",50.313,16323.442400217056
"[51.8059, 51.7978, 51.9289, 51.8301, 51.7906, 51.8393, 51.8537]",50.34,16328.434501886368
"[51.8231, 51.8139, 51.9441, 51.8487, 51.8068, 51.8548, 51.8702]",50.368,16333.422602176666
"[51.8391, 51.8288, 51.9608, 51.8635, 51.8238, 51.8691, 51.8861]",50.386,16338.383702993393
"[51.8517, 51.839, 51.9702, 51.8761, 51.8364, 51.8796, 51.8984]",50.393,16343.346802473068
"[51.8638, 51.8487, 51.9809, 51.8851, 51.8475, 51.8889, 51.9109]",50.411,16348.346904754639
"[51.8727, 51.8578, 51.9906, 51.8959, 51.858, 51.8978, 51.9192]",50.43,16353.309004306793
"[51.8845, 51.8654, 51.9988, 51.9045, 51.8674, 51.9059, 51.9287]",50.444,16358.295105218887
"[51.8915, 51.8731, 52.0055, 51.9115, 51.876, 51.9125, 51.9384]",50.459,16363.271232128143
"[51.8984, 51.8753, 52.0097, 51.9174, 51.8816, 51.916, 51.944]",50.46,16368.269384145737
"[51.9039, 51.881, 52.0133, 51.9214, 51.8867, 51.9204, 51.9464]",50.471,16373.241534233093
"[51.9077, 51.8815, 52.0147, 51.9231, 51.8895, 51.9209, 51.9515]",50.479,16378.18168258667
"[51.9109, 51.8863, 52.02, 51.9285, 51.8938, 51.9274, 51.954]",50.481,16383.15483212471
"[51.9142, 51.8891, 52.0221, 51.9308, 51.8964, 51.9282, 51.9594]",50.488,16388.116982460022
"[51.9172, 51.8926, 52.0256, 51.9333, 51.8996, 51.9323, 51.9628]",50.49,16393.094132184982
"[51.9209, 51.8944, 52.0292, 51.9381, 51.9037, 51.9339, 51.9653]",50.499,16398.087282896042
"[51.9223, 51.8969, 52.0306, 51.9398, 51.9066, 51.936, 51.9683]",50.501,16403.092433452606
"[51.9248, 51.899, 52.0329, 51.9417, 51.9074, 51.9387, 51.9694]",50.502,16408.065586328506
"[51.9275, 51.9, 52.0337, 51.9438, 51.9089, 51.9417, 51.9726]",50.504,16413.027735233307
"[51.9304, 51.9, 52.0357, 51.9439, 51.9107, 51.9411, 51.9734]",50.506,16417.99888586998
"[51.9314, 51.9022, 52.0362, 51.9452, 51.9105, 51.9428, 51.9752]",50.512,16422.961035490036
"[51.9328, 51.9027, 52.0364, 51.9473, 51.9131, 51.9436, 51.9761]",50.512,16427.92918586731
"[51.9353, 51.906, 52.0375, 51.9487, 51.9151, 51.9447, 51.9774]",50.513,16432.910335302353
"[51.9364, 51.9063, 52.0394, 51.9487, 51.9156, 51.9462, 51.9787]",50.515,16437.89048600197
"[51.9361, 51.9062, 52.0399, 51.9494, 51.9171, 51.9465, 51.9804]",50.517,16442.851634979248
"[51.9358, 51.9057, 52.0392, 51.9465, 51.9163, 51.9457, 51.9785]",50.518,16447.8117852211
"[51.9364, 51.9063, 52.0413, 51.9497, 51.9172, 51.9463, 51.9809]",50.52,16452.799936056137
"[51.9344, 51.9058, 52.0389, 51.9503, 51.9169, 51.9449, 51.9815]",50.52,16457.76008629799
"[51.9377, 51.9078, 52.0392, 51.9514, 51.9178, 51.9459, 51.9801]",50.521,16462.73823618889
"[51.938, 51.9078, 52.041, 51.9505, 51.9193, 51.9473, 51.9804]",50.521,16467.714388132095
"[51.9379, 51.907, 52.0408, 51.9532, 51.9188, 51.9471, 51.9814]",50.522,16475.00060725212
"[51.9391, 51.907, 52.0419, 51.9524, 51.918, 51.9478, 51.9814]",50.522,16482.254826545715
"[51.9379, 51.9078, 52.0416, 51.9521, 51.9188, 51.9494, 51.9831]",50.522,16487.23597741127
"[51.9374, 51.9074, 52.0418, 51.9527, 51.9185, 51.9481, 51.9828]",50.522,16492.183127880096
"[51.9385, 51.9079, 52.0421, 51.953, 51.919, 51.9489, 51.9815]",50.522,16497.15227818489
"[51.9385, 51.9071, 52.0415, 51.9522, 51.9186, 51.9481, 51.9825]",50.523,16502.11642742157
"[51.9387, 51.9079, 52.0415, 51.9517, 51.919, 51.9478, 51.9822]",50.524,16507.082576990128
"[51.9393, 51.9058, 52.0407, 51.9519, 51.9191, 51.9479, 51.9802]",50.525,16512.06072640419
"[51.9374, 51.906, 52.0402, 51.9519, 51.9191, 51.9481, 51.981]",50.525,16517.043876886368
"[51.9369, 51.9054, 52.0399, 51.9506, 51.9182, 51.9476, 51.9809]",50.524,16522.00602579117
"[51.9374, 51.9042, 52.0388, 51.9513, 51.9171, 51.9459, 51.9804]",50.524,16526.965177297592
"[51.9379, 51.9046, 52.0386, 51.95, 51.9163, 51.9455, 51.9809]",50.524,16531.91932606697
"[51.9376, 51.9047, 52.0394, 51.9497, 51.9164, 51.9447, 51.9782]",50.523,16536.881475925446
"[51.9363, 51.9035, 52.0376, 51.9494, 51.9158, 51.9441, 51.9809]",50.523,16541.86162662506
"[51.9347, 51.9038, 52.0376, 51.9484, 51.9143, 51.9435, 51.9788]",50.522,16546.854776859283
"[51.9361, 51.9042, 52.038, 51.9484, 51.9159, 51.9446, 51.9793]",50.521,16551.833927869797
"[51.9357, 51.9019, 52.0357, 51.9476, 51.9143, 51.9451, 51.9785]",50.521,16556.80507707596
"[51.9336, 51.9, 52.0345, 51.9451, 51.9128, 51.9412, 51.9766]",50.521,16561.76922750473
"[51.9325, 51.9001, 52.0357, 51.9449, 51.9113, 51.9427, 51.976]",50.52,16566.73337674141
"[51.9301, 51.9022, 52.0343, 51.9441, 51.9115, 51.9397, 51.9737]",50.519,16571.697526693344
"[51.9314, 51.9003, 52.0335, 51.943, 51.911, 51.9401, 51.975]",50.519,16576.652676343918
"[51.9304, 51.8992, 52.0333, 51.9443, 51.9113, 51.9406, 51.9729]",50.518,16581.62382698059
"[51.9302, 51.8977, 52.0321, 51.942, 51.9101, 51.9398, 51.9731]",50.518,16586.615977048874
"[51.9283, 51.8974, 52.0314, 51.943, 51.9096, 51.9392, 51.9717]",50.517,16591.5951294899
"[51.9293, 51.8971, 52.0305, 51.9414, 51.9085, 51.9393, 51.9725]",50.517,16596.58077955246
"[51.9263, 51.8965, 52.0289, 51.9406, 51.9075, 51.9365, 51.9699]",50.516,16601.559930324554
"[51.9264, 51.8942, 52.0295, 51.94, 51.9066, 51.937, 51.9698]",50.516,16606.525079488754
"[51.9272, 51.8928, 52.0283, 51.94, 51.9067, 51.9349, 51.969]",50.515,16611.530232191086
"[51.9263, 51.8928, 52.027, 51.9382, 51.9058, 51.9352, 51.9683]",50.515,16616.506381750107
"[51.9263, 51.8947, 52.0284, 51.9395, 51.9066, 51.9347, 51.9682]",50.514,16621.46853208542
"[51.9248, 51.8936, 52.026, 51.9379, 51.9042, 51.9342, 51.9682]",50.514,16626.432681560516
"[51.9242, 51.8918, 52.0262, 51.9366, 51.9048, 51.9331, 51.968]",50.513,16631.395832777023
"[51.9223, 51.8915, 52.0244, 51.9354, 51.9026, 51.9319, 51.9666]",50.512,16636.384983062744
